date,commodity,market,modal_price,arrivals
2024-02-17,Rice,Kolhapur,3020.22,90.52
2024-02-18,Rice,Kolhapur,2801.33,90.71
2024-02-19,Rice,Kolhapur,2969.7,89.2
2024-02-20,Rice,Kolhapur,2829.43,88.95
2024-02-21,Rice,Kolhapur,2801.37,101.47
2024-02-22,Rice,Kolhapur,2850.28,105.06
2024-02-23,Rice,Kolhapur,2828.71,90.28
2024-02-24,Rice,Kolhapur,2841.04,95.41
2024-02-25,Rice,Kolhapur,2718.72,65.21
2024-02-26,Rice,Kolhapur,2689.99,79.27
2024-02-27,Rice,Kolhapur,2914.79,74.98
2024-02-28,Rice,Kolhapur,2981.26,75.16
2024-02-29,Rice,Kolhapur,2884.32,118.91
2024-03-01,Rice,Kolhapur,2885.79,119.12
2024-03-02,Rice,Kolhapur,2701.79,115.46
2024-03-03,Rice,Kolhapur,2732.03,111.12
2024-03-04,Rice,Kolhapur,2811.53,96.76
2024-03-05,Rice,Kolhapur,2817.31,88.29
2024-03-06,Rice,Kolhapur,2836.71,98.65
2024-03-07,Rice,Kolhapur,2642.7,95.7
2024-03-08,Rice,Kolhapur,2902.76,91.86
2024-03-09,Rice,Kolhapur,2941.66,65.81
2024-03-10,Rice,Kolhapur,2864.09,102.52
2024-03-11,Rice,Kolhapur,2794.03,88.07
2024-03-12,Rice,Kolhapur,2990.93,42.15
2024-03-13,Rice,Kolhapur,2770.93,86.28
2024-03-14,Rice,Kolhapur,2905.62,104.61
2024-03-15,Rice,Kolhapur,2960.66,77.9
2024-03-16,Rice,Kolhapur,2864.25,83.17
2024-03-17,Rice,Kolhapur,2958.87,91.38
2024-03-18,Rice,Kolhapur,2826.98,95.41
2024-03-19,Rice,Kolhapur,2947.3,92.56
2024-03-20,Rice,Kolhapur,2800.68,90.64
2024-03-21,Rice,Kolhapur,2924.7,73.25
2024-03-22,Rice,Kolhapur,2951.8,58.48
2024-03-23,Rice,Kolhapur,2846.73,81.75
2024-03-24,Rice,Kolhapur,3180.52,43.51
2024-03-25,Rice,Kolhapur,2799.92,83.27
2024-03-26,Rice,Kolhapur,2939.56,106.8
2024-03-27,Rice,Kolhapur,2827.43,52.64
2024-03-28,Rice,Kolhapur,3069.15,97.8
2024-03-29,Rice,Kolhapur,3057.29,81.05
2024-03-30,Rice,Kolhapur,2880.29,82.41
2024-03-31,Rice,Kolhapur,2582.16,96.15
2024-04-01,Rice,Kolhapur,2732.28,94.92
2024-04-02,Rice,Kolhapur,2649.65,109.19
2024-04-03,Rice,Kolhapur,2880.95,58.45
2024-04-04,Rice,Kolhapur,2547.06,90.95
2024-04-05,Rice,Kolhapur,2937.4,120.13
2024-04-06,Rice,Kolhapur,2715.2,88.6
2024-04-07,Rice,Kolhapur,2686.03,94.94
2024-04-08,Rice,Kolhapur,2814.44,107.68
2024-04-09,Rice,Kolhapur,2660.63,114.05
2024-04-10,Rice,Kolhapur,2928.71,79.75
2024-04-11,Rice,Kolhapur,2744.66,92.1
2024-04-12,Rice,Kolhapur,2744.93,90.53
2024-04-13,Rice,Kolhapur,2615.45,96.12
2024-04-14,Rice,Kolhapur,2785.55,96.45
2024-04-15,Rice,Kolhapur,2985.36,83.39
2024-04-16,Rice,Kolhapur,2714.95,71.03
2024-04-17,Rice,Kolhapur,2899.3,93.06
2024-04-18,Rice,Kolhapur,2818.59,95.27
2024-04-19,Rice,Kolhapur,2930.11,93.03
2024-04-20,Rice,Kolhapur,2865.86,112.4
2024-04-21,Rice,Kolhapur,2833.75,82.03
2024-04-22,Rice,Kolhapur,2982.78,77.77
2024-04-23,Rice,Kolhapur,2678.57,104.68
2024-04-24,Rice,Kolhapur,2901.11,77.63
2024-04-25,Rice,Kolhapur,2923.12,88.53
2024-04-26,Rice,Kolhapur,2764.42,95.51
2024-04-27,Rice,Kolhapur,2745.38,95.57
2024-04-28,Rice,Kolhapur,3018.2,79.88
2024-04-29,Rice,Kolhapur,2771.59,81.85
2024-04-30,Rice,Kolhapur,2760.74,76.23
2024-05-01,Rice,Kolhapur,2757.27,84.68
2024-05-02,Rice,Kolhapur,2780.98,78.77
2024-05-03,Rice,Kolhapur,3106.28,69.22
2024-05-04,Rice,Kolhapur,2758.77,99.17
2024-05-05,Rice,Kolhapur,2853.02,102.52
2024-05-06,Rice,Kolhapur,2771.93,81.96
2024-05-07,Rice,Kolhapur,2978.96,73.18
2024-05-08,Rice,Kolhapur,2773.46,95.46
2024-05-09,Rice,Kolhapur,2871.56,97.26
2024-05-10,Rice,Kolhapur,2724.96,99.66
2024-05-11,Rice,Kolhapur,2606.55,134.33
2024-05-12,Rice,Kolhapur,2694.0,111.35
2024-05-13,Rice,Kolhapur,2671.29,108.36
2024-05-14,Rice,Kolhapur,2663.89,112.44
2024-05-15,Rice,Kolhapur,3012.02,86.21
2024-05-16,Rice,Kolhapur,2849.02,106.25
2024-05-17,Rice,Kolhapur,2709.25,111.44
2024-05-18,Rice,Kolhapur,2721.66,129.19
2024-05-19,Rice,Kolhapur,2628.25,102.89
2024-05-20,Rice,Kolhapur,2648.16,117.55
2024-05-21,Rice,Kolhapur,3067.51,87.15
2024-05-22,Rice,Kolhapur,2997.4,98.16
2024-05-23,Rice,Kolhapur,2964.06,99.33
2024-05-24,Rice,Kolhapur,2971.45,110.97
2024-05-25,Rice,Kolhapur,2699.19,90.73
2024-05-26,Rice,Kolhapur,2730.54,87.14
2024-05-27,Rice,Kolhapur,2818.74,114.91
2024-05-28,Rice,Kolhapur,2812.1,88.44
2024-05-29,Rice,Kolhapur,2775.28,65.23
2024-05-30,Rice,Kolhapur,2607.52,96.78
2024-05-31,Rice,Kolhapur,2802.34,89.83
2024-06-01,Rice,Kolhapur,2761.71,91.63
2024-06-02,Rice,Kolhapur,2686.96,80.99
2024-06-03,Rice,Kolhapur,2784.49,87.42
2024-06-04,Rice,Kolhapur,2744.59,86.36
2024-06-05,Rice,Kolhapur,2795.77,95.43
2024-06-06,Rice,Kolhapur,2754.31,83.99
2024-06-07,Rice,Kolhapur,2620.46,105.49
2024-06-08,Rice,Kolhapur,2544.91,116.83
2024-06-09,Rice,Kolhapur,2699.09,83.01
2024-06-10,Rice,Kolhapur,2529.09,119.59
2024-06-11,Rice,Kolhapur,2435.93,115.23
2024-06-12,Rice,Kolhapur,2719.29,106.37
2024-06-13,Rice,Kolhapur,2569.14,92.75
2024-06-14,Rice,Kolhapur,2735.04,96.98
2024-06-15,Rice,Kolhapur,2798.04,93.01
2024-06-16,Rice,Kolhapur,2857.01,93.4
2024-06-17,Rice,Kolhapur,2880.95,116.17
2024-06-18,Rice,Kolhapur,2892.9,78.83
2024-06-19,Rice,Kolhapur,2825.5,92.26
2024-06-20,Rice,Kolhapur,2673.93,110.95
2024-06-21,Rice,Kolhapur,2630.13,75.41
2024-06-22,Rice,Kolhapur,2672.14,127.1
2024-06-23,Rice,Kolhapur,2623.91,99.5
2024-06-24,Rice,Kolhapur,2709.71,91.72
2024-06-25,Rice,Kolhapur,2634.97,102.1
2024-06-26,Rice,Kolhapur,2605.85,121.02
2024-06-27,Rice,Kolhapur,2906.15,96.26
2024-06-28,Rice,Kolhapur,2589.96,109.64
2024-06-29,Rice,Kolhapur,2508.26,84.53
2024-06-30,Rice,Kolhapur,2631.65,119.25
2024-07-01,Rice,Kolhapur,2807.3,99.21
2024-07-02,Rice,Kolhapur,2719.1,100.33
2024-07-03,Rice,Kolhapur,2619.53,82.78
2024-07-04,Rice,Kolhapur,2770.98,88.42
2024-07-05,Rice,Kolhapur,2723.56,96.14
2024-07-06,Rice,Kolhapur,2506.42,92.94
2024-07-07,Rice,Kolhapur,2548.34,105.33
2024-07-08,Rice,Kolhapur,2756.06,105.99
2024-07-09,Rice,Kolhapur,2515.62,85.26
2024-07-10,Rice,Kolhapur,2688.15,127.12
2024-07-11,Rice,Kolhapur,2719.11,127.35
2024-07-12,Rice,Kolhapur,2540.79,103.93
2024-07-13,Rice,Kolhapur,2756.83,70.78
2024-07-14,Rice,Kolhapur,2639.8,104.74
2024-07-15,Rice,Kolhapur,2758.3,80.74
2024-07-16,Rice,Kolhapur,2560.3,92.98
2024-07-17,Rice,Kolhapur,2571.0,84.35
2024-07-18,Rice,Kolhapur,2644.18,102.36
2024-07-19,Rice,Kolhapur,2544.43,108.05
2024-07-20,Rice,Kolhapur,2626.92,122.81
2024-07-21,Rice,Kolhapur,2559.29,123.21
2024-07-22,Rice,Kolhapur,2470.12,97.48
2024-07-23,Rice,Kolhapur,2756.57,113.62
2024-07-24,Rice,Kolhapur,2357.81,78.44
2024-07-25,Rice,Kolhapur,2739.1,94.09
2024-07-26,Rice,Kolhapur,2479.53,110.31
2024-07-27,Rice,Kolhapur,2481.78,106.41
2024-07-28,Rice,Kolhapur,2513.83,99.44
2024-07-29,Rice,Kolhapur,2314.62,97.56
2024-07-30,Rice,Kolhapur,2675.66,110.1
2024-07-31,Rice,Kolhapur,2565.07,115.02
2024-08-01,Rice,Kolhapur,2545.75,78.13
2024-08-02,Rice,Kolhapur,2400.36,116.94
2024-08-03,Rice,Kolhapur,2321.76,100.68
2024-08-04,Rice,Kolhapur,2442.5,111.72
2024-08-05,Rice,Kolhapur,2500.88,108.36
2024-08-06,Rice,Kolhapur,2579.67,107.78
2024-08-07,Rice,Kolhapur,2623.08,103.17
2024-08-08,Rice,Kolhapur,2397.97,90.95
2024-08-09,Rice,Kolhapur,2562.45,101.48
2024-08-10,Rice,Kolhapur,2509.69,95.29
2024-08-11,Rice,Kolhapur,2500.55,82.75
2024-08-12,Rice,Kolhapur,2337.6,156.03
2024-08-13,Rice,Kolhapur,2244.77,100.14
2024-08-14,Rice,Kolhapur,2360.16,93.54
2024-08-15,Rice,Kolhapur,2442.67,88.14
2024-08-16,Rice,Kolhapur,2580.06,103.56
2024-08-17,Rice,Kolhapur,2547.89,107.37
2024-08-18,Rice,Kolhapur,2407.0,97.47
2024-08-19,Rice,Kolhapur,2647.26,101.41
2024-08-20,Rice,Kolhapur,2501.72,107.01
2024-08-21,Rice,Kolhapur,2495.49,84.01
2024-08-22,Rice,Kolhapur,2527.73,142.93
2024-08-23,Rice,Kolhapur,2489.14,132.01
2024-08-24,Rice,Kolhapur,2496.03,110.3
2024-08-25,Rice,Kolhapur,2515.45,75.89
2024-08-26,Rice,Kolhapur,2293.31,111.19
2024-08-27,Rice,Kolhapur,2680.49,91.44
2024-08-28,Rice,Kolhapur,2533.36,90.25
2024-08-29,Rice,Kolhapur,2582.91,80.21
2024-08-30,Rice,Kolhapur,2597.08,101.12
2024-08-31,Rice,Kolhapur,2443.2,118.24
2024-09-01,Rice,Kolhapur,2625.94,77.16
2024-09-02,Rice,Kolhapur,2544.84,78.97
2024-09-03,Rice,Kolhapur,2380.48,72.58
2024-09-04,Rice,Kolhapur,2427.06,111.53
2024-09-05,Rice,Kolhapur,2573.02,107.45
2024-09-06,Rice,Kolhapur,2462.9,121.02
2024-09-07,Rice,Kolhapur,2616.7,116.67
2024-09-08,Rice,Kolhapur,2703.93,89.44
2024-09-09,Rice,Kolhapur,2606.1,79.35
2024-09-10,Rice,Kolhapur,2301.92,113.32
2024-09-11,Rice,Kolhapur,2392.89,120.47
2024-09-12,Rice,Kolhapur,2504.13,129.08
2024-09-13,Rice,Kolhapur,2513.43,112.11
2024-09-14,Rice,Kolhapur,2310.95,109.36
2024-09-15,Rice,Kolhapur,2557.67,147.36
2024-09-16,Rice,Kolhapur,2344.55,129.48
2024-09-17,Rice,Kolhapur,2446.77,109.52
2024-09-18,Rice,Kolhapur,2345.75,104.6
2024-09-19,Rice,Kolhapur,2432.49,121.56
2024-09-20,Rice,Kolhapur,2623.83,93.41
2024-09-21,Rice,Kolhapur,2376.04,121.85
2024-09-22,Rice,Kolhapur,2412.1,125.17
2024-09-23,Rice,Kolhapur,2517.75,96.02
2024-09-24,Rice,Kolhapur,2551.83,111.0
2024-09-25,Rice,Kolhapur,2413.58,116.03
2024-09-26,Rice,Kolhapur,2321.57,106.66
2024-09-27,Rice,Kolhapur,2534.7,100.16
2024-09-28,Rice,Kolhapur,2494.2,84.01
2024-09-29,Rice,Kolhapur,2432.65,111.95
2024-09-30,Rice,Kolhapur,2365.41,112.67
2024-10-01,Rice,Kolhapur,2466.9,91.53
2024-10-02,Rice,Kolhapur,2099.93,107.98
2024-10-03,Rice,Kolhapur,2187.66,128.98
2024-10-04,Rice,Kolhapur,2576.43,84.95
2024-10-05,Rice,Kolhapur,2313.25,107.45
2024-10-06,Rice,Kolhapur,2361.03,99.88
2024-10-07,Rice,Kolhapur,2234.89,115.39
2024-10-08,Rice,Kolhapur,2331.54,88.71
2024-10-09,Rice,Kolhapur,2383.76,112.24
2024-10-10,Rice,Kolhapur,2416.1,116.5
2024-10-11,Rice,Kolhapur,2676.49,97.79
2024-10-12,Rice,Kolhapur,2612.73,79.8
2024-10-13,Rice,Kolhapur,2046.62,111.0
2024-10-14,Rice,Kolhapur,2396.92,91.69
2024-10-15,Rice,Kolhapur,2520.83,95.45
2024-10-16,Rice,Kolhapur,2426.66,107.95
2024-10-17,Rice,Kolhapur,2594.51,92.58
2024-10-18,Rice,Kolhapur,2390.44,128.4
2024-10-19,Rice,Kolhapur,2627.22,122.49
2024-10-20,Rice,Kolhapur,2621.84,65.71
2024-10-21,Rice,Kolhapur,2335.27,142.95
2024-10-22,Rice,Kolhapur,2522.45,131.14
2024-10-23,Rice,Kolhapur,2563.76,110.88
2024-10-24,Rice,Kolhapur,2523.94,102.35
2024-10-25,Rice,Kolhapur,2463.34,90.18
2024-10-26,Rice,Kolhapur,2393.96,103.3
2024-10-27,Rice,Kolhapur,2506.43,116.24
2024-10-28,Rice,Kolhapur,2576.45,131.13
2024-10-29,Rice,Kolhapur,2578.32,114.33
2024-10-30,Rice,Kolhapur,2307.1,89.15
2024-10-31,Rice,Kolhapur,2511.77,100.58
2024-11-01,Rice,Kolhapur,2487.62,89.67
2024-11-02,Rice,Kolhapur,2472.97,99.25
2024-11-03,Rice,Kolhapur,2529.19,113.46
2024-11-04,Rice,Kolhapur,2514.19,88.15
2024-11-05,Rice,Kolhapur,2461.13,132.53
2024-11-06,Rice,Kolhapur,2418.84,98.74
2024-11-07,Rice,Kolhapur,2574.62,94.22
2024-11-08,Rice,Kolhapur,2376.07,100.23
2024-11-09,Rice,Kolhapur,2602.51,98.63
2024-11-10,Rice,Kolhapur,2585.58,119.91
2024-11-11,Rice,Kolhapur,2438.58,105.67
2024-11-12,Rice,Kolhapur,2464.74,95.06
2024-11-13,Rice,Kolhapur,2615.63,94.63
2024-11-14,Rice,Kolhapur,2373.16,136.3
2024-11-15,Rice,Kolhapur,2472.8,105.76
2024-11-16,Rice,Kolhapur,2433.52,91.02
2024-11-17,Rice,Kolhapur,2325.96,125.54
2024-11-18,Rice,Kolhapur,2439.81,76.34
2024-11-19,Rice,Kolhapur,2412.17,104.83
2024-11-20,Rice,Kolhapur,2423.81,116.1
2024-11-21,Rice,Kolhapur,2464.99,119.87
2024-11-22,Rice,Kolhapur,2622.04,85.66
2024-11-23,Rice,Kolhapur,2433.48,124.1
2024-11-24,Rice,Kolhapur,2557.97,113.72
2024-11-25,Rice,Kolhapur,2610.58,90.97
2024-11-26,Rice,Kolhapur,2829.03,107.22
2024-11-27,Rice,Kolhapur,2481.53,121.86
2024-11-28,Rice,Kolhapur,2521.62,106.55
2024-11-29,Rice,Kolhapur,2463.87,93.74
2024-11-30,Rice,Kolhapur,2634.13,89.77
2024-12-01,Rice,Kolhapur,2451.13,102.77
2024-12-02,Rice,Kolhapur,2418.03,109.64
2024-12-03,Rice,Kolhapur,2488.25,121.05
2024-12-04,Rice,Kolhapur,2676.82,98.3
2024-12-05,Rice,Kolhapur,2456.28,104.29
2024-12-06,Rice,Kolhapur,2515.39,128.71
2024-12-07,Rice,Kolhapur,2522.77,108.11
2024-12-08,Rice,Kolhapur,2643.55,121.64
2024-12-09,Rice,Kolhapur,2526.93,82.5
2024-12-10,Rice,Kolhapur,2587.26,119.12
2024-12-11,Rice,Kolhapur,2621.74,92.49
2024-12-12,Rice,Kolhapur,2538.53,91.19
2024-12-13,Rice,Kolhapur,2554.93,90.36
2024-12-14,Rice,Kolhapur,2632.44,107.8
2024-12-15,Rice,Kolhapur,2599.18,114.78
2024-12-16,Rice,Kolhapur,2739.55,117.64
2024-12-17,Rice,Kolhapur,2610.99,93.01
2024-12-18,Rice,Kolhapur,2335.75,105.34
2024-12-19,Rice,Kolhapur,2449.31,108.04
2024-12-20,Rice,Kolhapur,2703.2,108.61
2024-12-21,Rice,Kolhapur,2708.24,74.93
2024-12-22,Rice,Kolhapur,2435.75,127.45
2024-12-23,Rice,Kolhapur,2373.12,121.14
2024-12-24,Rice,Kolhapur,2596.56,96.71
2024-12-25,Rice,Kolhapur,2646.38,126.89
2024-12-26,Rice,Kolhapur,2530.93,98.34
2024-12-27,Rice,Kolhapur,2764.48,81.85
2024-12-28,Rice,Kolhapur,2734.87,95.53
2024-12-29,Rice,Kolhapur,2367.6,112.62
2024-12-30,Rice,Kolhapur,2650.72,102.8
2024-12-31,Rice,Kolhapur,2726.52,105.45
2020-01-01,Rice,Aurangabad,4084.15,75.91
2020-01-02,Rice,Aurangabad,4176.6,85.62
2020-01-03,Rice,Aurangabad,3887.71,101.96
2020-01-04,Rice,Aurangabad,4033.92,123.82
2020-01-05,Rice,Aurangabad,4048.26,96.69
2020-01-06,Rice,Aurangabad,3736.2,117.95
2020-01-07,Rice,Aurangabad,4012.9,92.87
2020-01-08,Rice,Aurangabad,4049.3,86.25
2020-01-09,Rice,Aurangabad,3879.4,111.19
2020-01-10,Rice,Aurangabad,4146.49,70.84
2020-01-11,Rice,Aurangabad,3948.24,104.45
2020-01-12,Rice,Aurangabad,3906.02,106.87
2020-01-13,Rice,Aurangabad,4199.48,98.86
2020-01-14,Rice,Aurangabad,4041.59,76.72
2020-01-15,Rice,Aurangabad,4158.84,92.88
2020-01-16,Rice,Aurangabad,3854.38,116.11
2020-01-17,Rice,Aurangabad,4189.43,76.47
2020-01-18,Rice,Aurangabad,4043.7,100.28
2020-01-19,Rice,Aurangabad,3780.24,77.31
2020-01-20,Rice,Aurangabad,3783.37,92.07
2020-01-21,Rice,Aurangabad,3948.49,91.85
2020-01-22,Rice,Aurangabad,3962.98,99.19
2020-01-23,Rice,Aurangabad,3937.86,83.19
2020-01-24,Rice,Aurangabad,4119.58,79.23
2020-01-25,Rice,Aurangabad,4023.58,91.69
2020-01-26,Rice,Aurangabad,4232.38,101.05
2020-01-27,Rice,Aurangabad,3995.62,116.84
2020-01-28,Rice,Aurangabad,4029.16,85.38
2020-01-29,Rice,Aurangabad,3979.59,102.14
2020-01-30,Rice,Aurangabad,3966.61,105.5
2020-01-31,Rice,Aurangabad,3874.86,97.83
2020-02-01,Rice,Aurangabad,4308.87,85.74
2020-02-02,Rice,Aurangabad,4238.12,106.81
2020-02-03,Rice,Aurangabad,4054.38,101.75
2020-02-04,Rice,Aurangabad,3867.44,112.43
2020-02-05,Rice,Aurangabad,4061.27,87.75
2020-02-06,Rice,Aurangabad,3922.17,108.6
2020-02-07,Rice,Aurangabad,4008.73,75.2
2020-02-08,Rice,Aurangabad,4101.16,87.53
2020-02-09,Rice,Aurangabad,4232.98,86.77
2020-02-10,Rice,Aurangabad,3995.49,121.15
2020-02-11,Rice,Aurangabad,4046.72,94.27
2020-02-12,Rice,Aurangabad,4102.8,85.34
2020-02-13,Rice,Aurangabad,4223.97,111.8
2020-02-14,Rice,Aurangabad,3967.7,117.93
2020-02-15,Rice,Aurangabad,4291.8,81.34
2020-02-16,Rice,Aurangabad,4033.88,93.8
2020-02-17,Rice,Aurangabad,4015.25,93.33
2020-02-18,Rice,Aurangabad,3991.22,129.72
2020-02-19,Rice,Aurangabad,4006.96,116.65
2020-02-20,Rice,Aurangabad,3979.94,114.85
2020-02-21,Rice,Aurangabad,3891.54,84.59
2020-02-22,Rice,Aurangabad,4042.47,79.89
2020-02-23,Rice,Aurangabad,3925.4,104.79
2020-02-24,Rice,Aurangabad,3999.53,102.75
2020-02-25,Rice,Aurangabad,3978.21,96.0
2020-02-26,Rice,Aurangabad,4042.58,131.15
2020-02-27,Rice,Aurangabad,4064.69,113.82
2020-02-28,Rice,Aurangabad,4340.92,89.83
2020-02-29,Rice,Aurangabad,4164.96,91.47
2020-03-01,Rice,Aurangabad,4069.87,81.6
2020-03-02,Rice,Aurangabad,4080.42,81.14
2020-03-03,Rice,Aurangabad,4136.6,77.76
2020-03-04,Rice,Aurangabad,4305.01,95.21
2020-03-05,Rice,Aurangabad,4240.59,101.11
2020-03-06,Rice,Aurangabad,3996.19,95.77
2020-03-07,Rice,Aurangabad,4138.52,84.11
2020-03-08,Rice,Aurangabad,4307.3,85.33
2020-03-09,Rice,Aurangabad,4031.6,69.27
2020-03-10,Rice,Aurangabad,4071.16,94.03
2020-03-11,Rice,Aurangabad,3915.95,83.63
2020-03-12,Rice,Aurangabad,3984.49,116.72
2020-03-13,Rice,Aurangabad,4053.58,105.21
2020-03-14,Rice,Aurangabad,4288.89,86.32
2020-03-15,Rice,Aurangabad,4135.29,92.0
2020-03-16,Rice,Aurangabad,3959.97,101.61
2020-03-17,Rice,Aurangabad,4207.15,111.45
2020-03-18,Rice,Aurangabad,3951.41,118.25
2020-03-19,Rice,Aurangabad,4030.14,85.74
2020-03-20,Rice,Aurangabad,4105.23,84.47
2020-03-21,Rice,Aurangabad,4118.17,80.95
2020-03-22,Rice,Aurangabad,4212.22,77.55
2020-03-23,Rice,Aurangabad,4243.21,57.61
2020-03-24,Rice,Aurangabad,4050.89,112.1
2020-03-25,Rice,Aurangabad,4064.63,90.2
2020-03-26,Rice,Aurangabad,4139.48,86.35
2020-03-27,Rice,Aurangabad,3894.97,118.35
2020-03-28,Rice,Aurangabad,4043.65,105.86
2020-03-29,Rice,Aurangabad,4171.64,92.74
2020-03-30,Rice,Aurangabad,4238.4,97.32
2020-03-31,Rice,Aurangabad,4082.23,114.26
2020-04-01,Rice,Aurangabad,4085.25,86.61
2020-04-02,Rice,Aurangabad,4308.93,63.49
2020-04-03,Rice,Aurangabad,4106.9,89.91
2020-04-04,Rice,Aurangabad,4249.12,92.0
2020-04-05,Rice,Aurangabad,4163.6,98.94
2020-04-06,Rice,Aurangabad,4168.25,92.75
2020-04-07,Rice,Aurangabad,4171.93,89.47
2020-04-08,Rice,Aurangabad,4015.39,75.65
2020-04-09,Rice,Aurangabad,4229.44,102.76
2020-04-10,Rice,Aurangabad,4076.06,92.35
2020-04-11,Rice,Aurangabad,4284.47,110.85
2020-04-12,Rice,Aurangabad,4089.72,103.91
2020-04-13,Rice,Aurangabad,4148.85,103.97
2020-04-14,Rice,Aurangabad,4070.23,74.77
2020-04-15,Rice,Aurangabad,4107.51,71.97
2020-04-16,Rice,Aurangabad,4302.81,83.29
2020-04-17,Rice,Aurangabad,4190.46,113.06
2020-04-18,Rice,Aurangabad,4352.42,90.3
2020-04-19,Rice,Aurangabad,4157.99,74.57
2020-04-20,Rice,Aurangabad,4092.65,102.16
2020-04-21,Rice,Aurangabad,3991.53,113.88
2020-04-22,Rice,Aurangabad,4207.65,86.36
2020-04-23,Rice,Aurangabad,4164.43,119.84
2020-04-24,Rice,Aurangabad,4457.94,70.04
2020-04-25,Rice,Aurangabad,4207.8,72.88
2020-04-26,Rice,Aurangabad,4144.55,87.17
2020-04-27,Rice,Aurangabad,4201.0,97.31
2020-04-28,Rice,Aurangabad,4016.33,111.62
2020-04-29,Rice,Aurangabad,4088.48,83.27
2020-04-30,Rice,Aurangabad,4159.8,87.89
2020-05-01,Rice,Aurangabad,4123.14,69.24
2020-05-02,Rice,Aurangabad,4097.41,101.79
2020-05-03,Rice,Aurangabad,4126.67,96.26
2020-05-04,Rice,Aurangabad,4254.66,69.79
2020-05-05,Rice,Aurangabad,3977.16,81.68
2020-05-06,Rice,Aurangabad,4150.51,119.89
2020-05-07,Rice,Aurangabad,4129.73,80.5
2020-05-08,Rice,Aurangabad,3933.89,111.51
2020-05-09,Rice,Aurangabad,4096.11,97.06
2020-05-10,Rice,Aurangabad,4112.25,96.63
2020-05-11,Rice,Aurangabad,4343.16,53.58
2020-05-12,Rice,Aurangabad,4219.17,100.03
2020-05-13,Rice,Aurangabad,4020.2,79.09
2020-05-14,Rice,Aurangabad,3999.9,124.17
2020-05-15,Rice,Aurangabad,4285.23,91.67
2020-05-16,Rice,Aurangabad,3988.76,114.32
2020-05-17,Rice,Aurangabad,4053.24,101.03
2020-05-18,Rice,Aurangabad,4070.63,98.34
2020-05-19,Rice,Aurangabad,4343.98,63.7
2020-05-20,Rice,Aurangabad,3982.68,87.28
2020-05-21,Rice,Aurangabad,4205.73,83.96
2020-05-22,Rice,Aurangabad,3944.9,104.97
2020-05-23,Rice,Aurangabad,4208.97,90.39
2020-05-24,Rice,Aurangabad,4049.4,89.46
2020-05-25,Rice,Aurangabad,4044.55,80.24
2020-05-26,Rice,Aurangabad,4054.88,87.2
2020-05-27,Rice,Aurangabad,4027.86,103.5
2020-05-28,Rice,Aurangabad,4156.45,82.8
2020-05-29,Rice,Aurangabad,3979.79,79.89
2020-05-30,Rice,Aurangabad,4052.02,100.1
2020-05-31,Rice,Aurangabad,4119.68,120.16
2020-06-01,Rice,Aurangabad,4060.09,87.36
2020-06-02,Rice,Aurangabad,4104.47,105.75
2020-06-03,Rice,Aurangabad,4036.88,80.86
2020-06-04,Rice,Aurangabad,4076.19,84.25
2020-06-05,Rice,Aurangabad,4021.21,103.54
2020-06-06,Rice,Aurangabad,3972.68,82.52
2020-06-07,Rice,Aurangabad,4352.06,66.43
2020-06-08,Rice,Aurangabad,3839.09,100.68
2020-06-09,Rice,Aurangabad,4035.1,96.02
2020-06-10,Rice,Aurangabad,4042.45,102.5
2020-06-11,Rice,Aurangabad,3956.46,114.65
2020-06-12,Rice,Aurangabad,3911.51,91.17
2020-06-13,Rice,Aurangabad,3956.9,82.52
2020-06-14,Rice,Aurangabad,4058.81,107.7
2020-06-15,Rice,Aurangabad,3960.4,104.96
2020-06-16,Rice,Aurangabad,4027.71,110.24
2020-06-17,Rice,Aurangabad,4206.13,89.34
2020-06-18,Rice,Aurangabad,4128.44,96.65
2020-06-19,Rice,Aurangabad,3936.11,80.67
2020-06-20,Rice,Aurangabad,4085.25,107.64
2020-06-21,Rice,Aurangabad,3916.14,75.55
2020-06-22,Rice,Aurangabad,4054.62,76.02
2020-06-23,Rice,Aurangabad,3960.85,105.67
2020-06-24,Rice,Aurangabad,4238.44,101.55
2020-06-25,Rice,Aurangabad,3730.09,129.4
2020-06-26,Rice,Aurangabad,3816.38,112.32
2020-06-27,Rice,Aurangabad,3863.03,112.28
2020-06-28,Rice,Aurangabad,3781.73,115.95
2020-06-29,Rice,Aurangabad,3953.9,104.94
2020-06-30,Rice,Aurangabad,4034.86,120.5
2020-07-01,Rice,Aurangabad,3938.4,112.86
2020-07-02,Rice,Aurangabad,3886.33,106.78
2020-07-03,Rice,Aurangabad,3556.47,126.47
2020-07-04,Rice,Aurangabad,3767.06,99.74
2020-07-05,Rice,Aurangabad,3962.33,99.29
2020-07-06,Rice,Aurangabad,3982.51,94.39
2020-07-07,Rice,Aurangabad,3802.61,107.36
2020-07-08,Rice,Aurangabad,3850.91,92.08
2020-07-09,Rice,Aurangabad,3853.12,80.15
2020-07-10,Rice,Aurangabad,3861.72,92.21
2020-07-11,Rice,Aurangabad,3835.32,125.03
2020-07-12,Rice,Aurangabad,3841.11,115.32
2020-07-13,Rice,Aurangabad,3631.6,97.01
2020-07-14,Rice,Aurangabad,3939.5,100.47
2020-07-15,Rice,Aurangabad,3820.11,97.19
2020-07-16,Rice,Aurangabad,4002.42,107.55
